journey_id,touchpoints,n_touches,converted,revenue,journey_days,first_channel,last_channel
7105,"[np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Google Search')]",5,True,2291.63,7,Meta Ads,Google Search
7106,"[np.str_('Meta Ads'), np.str_('Google Search')]",2,False,0.0,30,Meta Ads,Google Search
7107,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Meta Ads')]",3,False,0.0,30,YouTube,Meta Ads
7108,[np.str_('Programmatic Display')],1,True,2104.96,3,Programmatic Display,Programmatic Display
7109,[np.str_('Programmatic Display')],1,False,0.0,30,Programmatic Display,Programmatic Display
7110,"[np.str_('YouTube'), np.str_('Affiliate')]",2,True,1903.12,3,YouTube,Affiliate
7111,"[np.str_('Affiliate'), np.str_('Meta Ads'), np.str_('YouTube')]",3,False,0.0,1,Affiliate,YouTube
7112,[np.str_('Google Search')],1,False,0.0,1,Google Search,Google Search
7113,"[np.str_('Meta Ads'), np.str_('Google Search')]",2,False,0.0,7,Meta Ads,Google Search
7114,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Google Search'), np.str_('Google Search')]",4,False,0.0,7,Meta Ads,Google Search
7115,"[np.str_('Google Search'), np.str_('Google Search'), np.str_('Meta Ads'), np.str_('YouTube')]",4,True,3024.74,3,Google Search,YouTube
7116,[np.str_('Google Search')],1,False,0.0,7,Google Search,Google Search
7117,[np.str_('Google Search')],1,False,0.0,3,Google Search,Google Search
7118,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Meta Ads')]",4,False,0.0,1,Meta Ads,Meta Ads
7119,"[np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Google Search')]",3,False,0.0,7,Google Search,Google Search
7120,"[np.str_('Google Search'), np.str_('Google Search'), np.str_('Meta Ads')]",3,True,1102.72,7,Google Search,Meta Ads
7121,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Affiliate')]",3,True,2245.12,3,Meta Ads,Affiliate
7122,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Google Search')]",3,True,1700.25,7,Meta Ads,Google Search
7123,"[np.str_('YouTube'), np.str_('Programmatic Display')]",2,False,0.0,0,YouTube,Programmatic Display
7124,"[np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Meta Ads')]",3,True,1653.54,1,Meta Ads,Meta Ads
7125,"[np.str_('Meta Ads'), np.str_('Affiliate')]",2,False,0.0,3,Meta Ads,Affiliate
7126,"[np.str_('YouTube'), np.str_('Google Search')]",2,True,2162.83,7,YouTube,Google Search
7127,"[np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Meta Ads')]",3,False,0.0,0,Meta Ads,Meta Ads
7128,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('YouTube'), np.str_('YouTube')]",4,False,0.0,14,YouTube,YouTube
7129,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,False,0.0,3,Meta Ads,Affiliate
7130,[np.str_('YouTube')],1,False,0.0,1,YouTube,YouTube
7131,"[np.str_('Programmatic Display'), np.str_('Google Search')]",2,True,2484.66,7,Programmatic Display,Google Search
7132,"[np.str_('Meta Ads'), np.str_('YouTube'), np.str_('YouTube')]",3,False,0.0,0,Meta Ads,YouTube
7133,[np.str_('Meta Ads')],1,True,2349.9,7,Meta Ads,Meta Ads
7134,"[np.str_('Programmatic Display'), np.str_('Meta Ads')]",2,True,2485.94,0,Programmatic Display,Meta Ads
7135,"[np.str_('YouTube'), np.str_('Google Search'), np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Meta Ads')]",5,True,2050.75,1,YouTube,Meta Ads
7136,"[np.str_('Programmatic Display'), np.str_('Meta Ads')]",2,True,1015.87,3,Programmatic Display,Meta Ads
7137,"[np.str_('Google Search'), np.str_('Google Search'), np.str_('Programmatic Display'), np.str_('Meta Ads')]",4,True,1350.58,1,Google Search,Meta Ads
7138,"[np.str_('Meta Ads'), np.str_('Affiliate')]",2,False,0.0,1,Meta Ads,Affiliate
7139,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Programmatic Display')]",3,True,1705.24,7,Programmatic Display,Programmatic Display
7140,"[np.str_('YouTube'), np.str_('Google Search'), np.str_('Programmatic Display'), np.str_('Affiliate')]",4,True,2420.67,1,YouTube,Affiliate
7141,"[np.str_('Google Search'), np.str_('Affiliate')]",2,True,1469.32,3,Google Search,Affiliate
7142,"[np.str_('Meta Ads'), np.str_('Meta Ads')]",2,False,0.0,30,Meta Ads,Meta Ads
7143,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Google Search')]",4,True,1887.52,0,YouTube,Google Search
7144,[np.str_('YouTube')],1,True,1618.54,1,YouTube,YouTube
7145,"[np.str_('YouTube'), np.str_('Affiliate'), np.str_('Meta Ads'), np.str_('Affiliate')]",4,True,2734.91,0,YouTube,Affiliate
7146,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Google Search'), np.str_('Programmatic Display')]",5,True,2755.4,7,YouTube,Programmatic Display
7147,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,False,0.0,3,Meta Ads,Affiliate
7148,"[np.str_('Google Search'), np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Google Search')]",4,True,3063.74,1,Google Search,Google Search
7149,"[np.str_('YouTube'), np.str_('Google Search')]",2,True,1044.29,1,YouTube,Google Search
7150,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('YouTube'), np.str_('Programmatic Display'), np.str_('YouTube')]",5,False,0.0,0,Meta Ads,YouTube
7151,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('YouTube'), np.str_('Meta Ads')]",4,False,0.0,0,YouTube,Meta Ads
7152,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,False,0.0,0,Programmatic Display,Affiliate
7153,[np.str_('Affiliate')],1,False,0.0,0,Affiliate,Affiliate
7154,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Affiliate')]",3,True,1550.01,0,Programmatic Display,Affiliate
7155,"[np.str_('Affiliate'), np.str_('Programmatic Display')]",2,False,0.0,30,Affiliate,Programmatic Display
7156,[np.str_('Meta Ads')],1,True,2271.55,7,Meta Ads,Meta Ads
7157,"[np.str_('Programmatic Display'), np.str_('Google Search')]",2,True,2665.44,14,Programmatic Display,Google Search
7158,[np.str_('YouTube')],1,True,2481.08,14,YouTube,YouTube
7159,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Google Search')]",3,False,0.0,3,Meta Ads,Google Search
7160,[np.str_('Programmatic Display')],1,False,0.0,1,Programmatic Display,Programmatic Display
7161,"[np.str_('Google Search'), np.str_('Programmatic Display'), np.str_('Meta Ads')]",3,False,0.0,1,Google Search,Meta Ads
7162,"[np.str_('Programmatic Display'), np.str_('Programmatic Display')]",2,False,0.0,1,Programmatic Display,Programmatic Display
7163,"[np.str_('Meta Ads'), np.str_('Affiliate'), np.str_('YouTube'), np.str_('Meta Ads')]",4,False,0.0,0,Meta Ads,Meta Ads
7164,[np.str_('YouTube')],1,False,0.0,1,YouTube,YouTube
7165,"[np.str_('Meta Ads'), np.str_('Affiliate'), np.str_('Google Search')]",3,False,0.0,3,Meta Ads,Google Search
7166,"[np.str_('Meta Ads'), np.str_('Meta Ads')]",2,True,2244.15,7,Meta Ads,Meta Ads
7167,"[np.str_('Affiliate'), np.str_('Google Search'), np.str_('Google Search'), np.str_('Affiliate'), np.str_('Programmatic Display')]",5,False,0.0,7,Affiliate,Programmatic Display
7168,[np.str_('Google Search')],1,True,1758.43,3,Google Search,Google Search
7169,"[np.str_('Programmatic Display'), np.str_('YouTube')]",2,False,0.0,3,Programmatic Display,YouTube
7170,"[np.str_('Affiliate'), np.str_('YouTube'), np.str_('Affiliate')]",3,False,0.0,14,Affiliate,Affiliate
7171,"[np.str_('Affiliate'), np.str_('Google Search')]",2,True,1215.36,3,Affiliate,Google Search
7172,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Affiliate')]",3,False,0.0,7,Programmatic Display,Affiliate
7173,"[np.str_('Affiliate'), np.str_('Google Search'), np.str_('Google Search')]",3,True,1575.26,3,Affiliate,Google Search
7174,"[np.str_('Google Search'), np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Meta Ads')]",4,False,0.0,0,Google Search,Meta Ads
7175,"[np.str_('Affiliate'), np.str_('Programmatic Display')]",2,False,0.0,0,Affiliate,Programmatic Display
7176,"[np.str_('Google Search'), np.str_('YouTube'), np.str_('Programmatic Display')]",3,True,2131.32,7,Google Search,Programmatic Display
7177,"[np.str_('Programmatic Display'), np.str_('Affiliate')]",2,False,0.0,0,Programmatic Display,Affiliate
7178,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Programmatic Display')]",3,False,0.0,3,Meta Ads,Programmatic Display
7179,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('YouTube')]",3,True,2191.55,3,Meta Ads,YouTube
7180,[np.str_('YouTube')],1,True,1261.84,14,YouTube,YouTube
7181,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Programmatic Display'), np.str_('Google Search')]",4,False,0.0,1,YouTube,Google Search
7182,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Google Search')]",3,False,0.0,1,Programmatic Display,Google Search
7183,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Affiliate')]",3,True,1318.29,3,YouTube,Affiliate
7184,"[np.str_('Affiliate'), np.str_('Programmatic Display'), np.str_('Google Search')]",3,True,1083.44,0,Affiliate,Google Search
7185,"[np.str_('YouTube'), np.str_('Google Search')]",2,True,1416.05,0,YouTube,Google Search
7186,"[np.str_('Meta Ads'), np.str_('Google Search')]",2,True,988.29,3,Meta Ads,Google Search
7187,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Google Search'), np.str_('Affiliate')]",4,False,0.0,14,YouTube,Affiliate
7188,[np.str_('Programmatic Display')],1,False,0.0,30,Programmatic Display,Programmatic Display
7189,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Affiliate')]",4,False,0.0,3,YouTube,Affiliate
7190,[np.str_('Google Search')],1,False,0.0,3,Google Search,Google Search
7191,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Google Search')]",3,True,2728.2,1,Meta Ads,Google Search
7192,[np.str_('Programmatic Display')],1,True,944.93,3,Programmatic Display,Programmatic Display
7193,"[np.str_('Meta Ads'), np.str_('Meta Ads')]",2,False,0.0,3,Meta Ads,Meta Ads
7194,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Affiliate')]",3,True,1398.46,0,Programmatic Display,Affiliate
7195,"[np.str_('Meta Ads'), np.str_('Google Search')]",2,False,0.0,3,Meta Ads,Google Search
7196,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Affiliate'), np.str_('YouTube')]",4,False,0.0,1,Meta Ads,YouTube
7197,"[np.str_('Google Search'), np.str_('Google Search')]",2,False,0.0,3,Google Search,Google Search
7198,[np.str_('Meta Ads')],1,False,0.0,1,Meta Ads,Meta Ads
7199,"[np.str_('Google Search'), np.str_('Affiliate')]",2,False,0.0,3,Google Search,Affiliate
7200,[np.str_('Affiliate')],1,False,0.0,1,Affiliate,Affiliate
7201,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('YouTube')]",3,True,2122.44,3,Meta Ads,YouTube
7202,"[np.str_('Google Search'), np.str_('Meta Ads')]",2,False,0.0,3,Google Search,Meta Ads
7203,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Affiliate'), np.str_('Meta Ads'), np.str_('Google Search')]",5,False,0.0,30,Programmatic Display,Google Search
7204,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Google Search')]",3,True,1778.62,0,Programmatic Display,Google Search
7205,"[np.str_('Programmatic Display'), np.str_('Meta Ads')]",2,False,0.0,14,Programmatic Display,Meta Ads
7206,"[np.str_('Programmatic Display'), np.str_('Affiliate')]",2,True,1586.46,7,Programmatic Display,Affiliate
7207,"[np.str_('Affiliate'), np.str_('Affiliate')]",2,True,1758.95,7,Affiliate,Affiliate
7208,"[np.str_('Google Search'), np.str_('Google Search'), np.str_('Google Search')]",3,True,2209.3,1,Google Search,Google Search
7209,"[np.str_('Google Search'), np.str_('Google Search'), np.str_('Affiliate')]",3,False,0.0,0,Google Search,Affiliate
7210,"[np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Google Search')]",3,False,0.0,3,Meta Ads,Google Search
7211,[np.str_('Affiliate')],1,False,0.0,3,Affiliate,Affiliate
7212,"[np.str_('Affiliate'), np.str_('Meta Ads')]",2,False,0.0,7,Affiliate,Meta Ads
7213,"[np.str_('YouTube'), np.str_('Google Search')]",2,True,2222.16,0,YouTube,Google Search
7214,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Google Search')]",3,False,0.0,1,Programmatic Display,Google Search
7215,"[np.str_('Meta Ads'), np.str_('Affiliate')]",2,False,0.0,7,Meta Ads,Affiliate
7216,"[np.str_('YouTube'), np.str_('Affiliate'), np.str_('YouTube'), np.str_('Meta Ads')]",4,False,0.0,3,YouTube,Meta Ads
7217,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Meta Ads')]",5,True,3052.76,3,YouTube,Meta Ads
7218,"[np.str_('Programmatic Display'), np.str_('Google Search')]",2,False,0.0,7,Programmatic Display,Google Search
7219,"[np.str_('YouTube'), np.str_('Google Search')]",2,True,2307.6,7,YouTube,Google Search
7220,"[np.str_('Google Search'), np.str_('Google Search')]",2,False,0.0,7,Google Search,Google Search
7221,[np.str_('Programmatic Display')],1,False,0.0,1,Programmatic Display,Programmatic Display
7222,"[np.str_('Meta Ads'), np.str_('Affiliate')]",2,True,1120.02,3,Meta Ads,Affiliate
7223,[np.str_('Google Search')],1,False,0.0,1,Google Search,Google Search
7224,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Meta Ads')]",4,True,1654.87,0,Meta Ads,Meta Ads
7225,"[np.str_('Programmatic Display'), np.str_('Meta Ads')]",2,True,919.25,1,Programmatic Display,Meta Ads
7226,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('YouTube'), np.str_('Meta Ads')]",4,False,0.0,0,Programmatic Display,Meta Ads
7227,[np.str_('YouTube')],1,False,0.0,0,YouTube,YouTube
7228,"[np.str_('Meta Ads'), np.str_('Affiliate')]",2,False,0.0,1,Meta Ads,Affiliate
7229,"[np.str_('Affiliate'), np.str_('Programmatic Display'), np.str_('Affiliate'), np.str_('Meta Ads'), np.str_('Meta Ads')]",5,True,2683.56,1,Affiliate,Meta Ads
7230,"[np.str_('Affiliate'), np.str_('Google Search')]",2,False,0.0,7,Affiliate,Google Search
7231,"[np.str_('Programmatic Display'), np.str_('Google Search')]",2,False,0.0,30,Programmatic Display,Google Search
7232,"[np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,True,2042.08,1,Google Search,Affiliate
7233,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Google Search')]",3,True,2428.48,1,Meta Ads,Google Search
7234,"[np.str_('Google Search'), np.str_('Google Search')]",2,True,2231.43,3,Google Search,Google Search
7235,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,True,2641.9,1,YouTube,Affiliate
7236,"[np.str_('YouTube'), np.str_('YouTube')]",2,False,0.0,3,YouTube,YouTube
7237,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Affiliate')]",3,True,1549.13,0,Programmatic Display,Affiliate
7238,[np.str_('YouTube')],1,True,2313.8,3,YouTube,YouTube
7239,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Google Search'), np.str_('Google Search'), np.str_('Affiliate')]",5,False,0.0,3,Programmatic Display,Affiliate
7240,"[np.str_('Meta Ads'), np.str_('Affiliate'), np.str_('Programmatic Display')]",3,False,0.0,0,Meta Ads,Programmatic Display
7241,[np.str_('YouTube')],1,True,1434.72,0,YouTube,YouTube
7242,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Google Search')]",3,False,0.0,7,YouTube,Google Search
7243,"[np.str_('Affiliate'), np.str_('Google Search')]",2,False,0.0,3,Affiliate,Google Search
7244,"[np.str_('YouTube'), np.str_('Google Search')]",2,False,0.0,3,YouTube,Google Search
7245,"[np.str_('Programmatic Display'), np.str_('Google Search')]",2,True,2530.66,3,Programmatic Display,Google Search
7246,"[np.str_('Affiliate'), np.str_('Affiliate')]",2,True,1365.2,3,Affiliate,Affiliate
7247,"[np.str_('YouTube'), np.str_('Google Search'), np.str_('Meta Ads')]",3,False,0.0,14,YouTube,Meta Ads
7248,"[np.str_('YouTube'), np.str_('Meta Ads')]",2,True,1031.27,0,YouTube,Meta Ads
7249,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Google Search')]",3,False,0.0,3,YouTube,Google Search
7250,[np.str_('Google Search')],1,False,0.0,3,Google Search,Google Search
7251,"[np.str_('Meta Ads'), np.str_('Programmatic Display')]",2,True,1354.12,1,Meta Ads,Programmatic Display
7252,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Google Search')]",3,False,0.0,7,Meta Ads,Google Search
7253,"[np.str_('Google Search'), np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Affiliate')]",4,True,1888.77,3,Google Search,Affiliate
7254,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Google Search'), np.str_('YouTube')]",4,False,0.0,3,YouTube,YouTube
7255,[np.str_('Programmatic Display')],1,False,0.0,3,Programmatic Display,Programmatic Display
7256,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,False,0.0,30,YouTube,Affiliate
7257,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Programmatic Display'), np.str_('Google Search')]",4,False,0.0,3,Meta Ads,Google Search
7258,"[np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Google Search')]",5,True,2411.16,3,Google Search,Google Search
7259,[np.str_('Affiliate')],1,False,0.0,14,Affiliate,Affiliate
7260,[np.str_('Google Search')],1,True,1954.99,7,Google Search,Google Search
7261,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Programmatic Display'), np.str_('Google Search')]",4,True,2016.93,0,Programmatic Display,Google Search
7262,"[np.str_('Programmatic Display'), np.str_('Google Search')]",2,False,0.0,1,Programmatic Display,Google Search
7263,"[np.str_('Affiliate'), np.str_('Meta Ads'), np.str_('YouTube')]",3,False,0.0,7,Affiliate,YouTube
7264,"[np.str_('Programmatic Display'), np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('YouTube'), np.str_('Meta Ads')]",5,False,0.0,1,Programmatic Display,Meta Ads
7265,[np.str_('Meta Ads')],1,False,0.0,3,Meta Ads,Meta Ads
7266,"[np.str_('YouTube'), np.str_('Affiliate')]",2,False,0.0,14,YouTube,Affiliate
7267,"[np.str_('Affiliate'), np.str_('Programmatic Display'), np.str_('Google Search')]",3,True,1188.18,3,Affiliate,Google Search
7268,"[np.str_('YouTube'), np.str_('Programmatic Display'), np.str_('Affiliate')]",3,False,0.0,0,YouTube,Affiliate
7269,[np.str_('Meta Ads')],1,False,0.0,14,Meta Ads,Meta Ads
7270,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('YouTube')]",3,True,2280.93,3,YouTube,YouTube
7271,"[np.str_('Programmatic Display'), np.str_('Programmatic Display')]",2,False,0.0,14,Programmatic Display,Programmatic Display
7272,"[np.str_('YouTube'), np.str_('Programmatic Display')]",2,True,1810.61,1,YouTube,Programmatic Display
7273,"[np.str_('Programmatic Display'), np.str_('YouTube')]",2,False,0.0,3,Programmatic Display,YouTube
7274,[np.str_('Meta Ads')],1,False,0.0,30,Meta Ads,Meta Ads
7275,[np.str_('YouTube')],1,False,0.0,7,YouTube,YouTube
7276,"[np.str_('YouTube'), np.str_('Google Search')]",2,True,1277.62,14,YouTube,Google Search
7277,[np.str_('Programmatic Display')],1,False,0.0,0,Programmatic Display,Programmatic Display
7278,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Programmatic Display'), np.str_('Affiliate')]",4,False,0.0,14,Meta Ads,Affiliate
7279,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Meta Ads')]",4,False,0.0,0,Programmatic Display,Meta Ads
7280,[np.str_('Google Search')],1,True,1269.96,1,Google Search,Google Search
7281,"[np.str_('Affiliate'), np.str_('Programmatic Display')]",2,False,0.0,30,Affiliate,Programmatic Display
7282,"[np.str_('Google Search'), np.str_('Google Search')]",2,False,0.0,1,Google Search,Google Search
7283,[np.str_('Affiliate')],1,True,2486.12,0,Affiliate,Affiliate
7284,[np.str_('Google Search')],1,False,0.0,3,Google Search,Google Search
7285,[np.str_('Meta Ads')],1,False,0.0,3,Meta Ads,Meta Ads
7286,"[np.str_('Meta Ads'), np.str_('Affiliate'), np.str_('Meta Ads')]",3,True,1578.04,3,Meta Ads,Meta Ads
7287,"[np.str_('Programmatic Display'), np.str_('YouTube')]",2,False,0.0,3,Programmatic Display,YouTube
7288,"[np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Meta Ads')]",3,False,0.0,0,Programmatic Display,Meta Ads
7289,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Google Search')]",3,False,0.0,3,Meta Ads,Google Search
7290,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Affiliate')]",4,False,0.0,14,YouTube,Affiliate
7291,"[np.str_('Affiliate'), np.str_('Meta Ads'), np.str_('Google Search')]",3,True,1989.84,1,Affiliate,Google Search
7292,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,True,2563.11,7,YouTube,Affiliate
7293,[np.str_('Google Search')],1,False,0.0,3,Google Search,Google Search
7294,[np.str_('Meta Ads')],1,True,1272.08,0,Meta Ads,Meta Ads
7295,"[np.str_('Meta Ads'), np.str_('Programmatic Display'), np.str_('Meta Ads')]",3,False,0.0,7,Meta Ads,Meta Ads
7296,"[np.str_('Meta Ads'), np.str_('Affiliate')]",2,False,0.0,3,Meta Ads,Affiliate
7297,"[np.str_('YouTube'), np.str_('Google Search'), np.str_('Google Search')]",3,True,1951.28,3,YouTube,Google Search
7298,[np.str_('Programmatic Display')],1,False,0.0,0,Programmatic Display,Programmatic Display
7299,"[np.str_('YouTube'), np.str_('Programmatic Display'), np.str_('Google Search')]",3,True,2686.73,7,YouTube,Google Search
7300,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,True,2720.7,1,YouTube,Affiliate
7301,"[np.str_('Programmatic Display'), np.str_('Meta Ads')]",2,True,2593.18,3,Programmatic Display,Meta Ads
7302,"[np.str_('Programmatic Display'), np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Meta Ads')]",4,False,0.0,3,Programmatic Display,Meta Ads
7303,[np.str_('Meta Ads')],1,True,1126.94,0,Meta Ads,Meta Ads
7304,[np.str_('Meta Ads')],1,True,1054.1,1,Meta Ads,Meta Ads
7305,"[np.str_('Programmatic Display'), np.str_('Affiliate')]",2,False,0.0,3,Programmatic Display,Affiliate
7306,"[np.str_('YouTube'), np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Meta Ads')]",4,False,0.0,1,YouTube,Meta Ads
7307,"[np.str_('Google Search'), np.str_('YouTube'), np.str_('Affiliate')]",3,True,2750.12,7,Google Search,Affiliate
7308,"[np.str_('Google Search'), np.str_('Google Search')]",2,False,0.0,3,Google Search,Google Search
7309,"[np.str_('YouTube'), np.str_('Programmatic Display')]",2,False,0.0,7,YouTube,Programmatic Display
7310,"[np.str_('Programmatic Display'), np.str_('Affiliate')]",2,False,0.0,14,Programmatic Display,Affiliate
7311,"[np.str_('Meta Ads'), np.str_('Meta Ads')]",2,True,1612.11,1,Meta Ads,Meta Ads
7312,"[np.str_('Google Search'), np.str_('Programmatic Display'), np.str_('Meta Ads')]",3,True,2231.57,14,Google Search,Meta Ads
7313,"[np.str_('Programmatic Display'), np.str_('Programmatic Display'), np.str_('YouTube')]",3,False,0.0,14,Programmatic Display,YouTube
7314,"[np.str_('Google Search'), np.str_('Affiliate')]",2,True,2031.4,3,Google Search,Affiliate
7315,"[np.str_('Affiliate'), np.str_('Google Search')]",2,False,0.0,1,Affiliate,Google Search
7316,"[np.str_('Programmatic Display'), np.str_('Meta Ads')]",2,True,2674.48,7,Programmatic Display,Meta Ads
7317,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Programmatic Display')]",3,True,1214.7,3,YouTube,Programmatic Display
7318,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Google Search'), np.str_('Programmatic Display')]",4,True,1315.36,0,Programmatic Display,Programmatic Display
7319,[np.str_('Programmatic Display')],1,True,1732.78,1,Programmatic Display,Programmatic Display
7320,"[np.str_('Affiliate'), np.str_('Google Search')]",2,True,1336.0,3,Affiliate,Google Search
7321,"[np.str_('Google Search'), np.str_('YouTube'), np.str_('YouTube')]",3,False,0.0,1,Google Search,YouTube
7322,"[np.str_('Meta Ads'), np.str_('Programmatic Display')]",2,False,0.0,1,Meta Ads,Programmatic Display
7323,"[np.str_('YouTube'), np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Google Search')]",4,True,2375.99,0,YouTube,Google Search
7324,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Google Search')]",3,False,0.0,7,YouTube,Google Search
7325,[np.str_('YouTube')],1,False,0.0,3,YouTube,YouTube
7326,"[np.str_('YouTube'), np.str_('Programmatic Display')]",2,False,0.0,0,YouTube,Programmatic Display
7327,"[np.str_('Google Search'), np.str_('YouTube'), np.str_('Affiliate')]",3,True,984.85,7,Google Search,Affiliate
7328,"[np.str_('Meta Ads'), np.str_('Google Search')]",2,False,0.0,7,Meta Ads,Google Search
7329,"[np.str_('Affiliate'), np.str_('Meta Ads'), np.str_('Meta Ads')]",3,False,0.0,1,Affiliate,Meta Ads
7330,[np.str_('Programmatic Display')],1,False,0.0,7,Programmatic Display,Programmatic Display
7331,"[np.str_('YouTube'), np.str_('Affiliate'), np.str_('Google Search')]",3,False,0.0,7,YouTube,Google Search
7332,[np.str_('Meta Ads')],1,True,973.04,7,Meta Ads,Meta Ads
7333,[np.str_('Programmatic Display')],1,True,1516.09,0,Programmatic Display,Programmatic Display
7334,"[np.str_('YouTube'), np.str_('Programmatic Display'), np.str_('Meta Ads')]",3,False,0.0,14,YouTube,Meta Ads
7335,[np.str_('YouTube')],1,True,1448.67,30,YouTube,YouTube
7336,[np.str_('Google Search')],1,False,0.0,0,Google Search,Google Search
7337,"[np.str_('Affiliate'), np.str_('Affiliate'), np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Affiliate')]",5,False,0.0,1,Affiliate,Affiliate
7338,"[np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,False,0.0,1,Google Search,Affiliate
7339,"[np.str_('YouTube'), np.str_('Google Search')]",2,True,1047.3,0,YouTube,Google Search
7340,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('YouTube')]",3,False,0.0,1,Programmatic Display,YouTube
7341,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Programmatic Display'), np.str_('Google Search')]",4,False,0.0,7,YouTube,Google Search
7342,"[np.str_('YouTube'), np.str_('Google Search')]",2,True,2499.51,3,YouTube,Google Search
7343,[np.str_('Meta Ads')],1,True,1199.71,1,Meta Ads,Meta Ads
