date,channel,spend,impressions,clicks,conversions,revenue,ctr,cvr,cpc,roas,cost_per_conversion,seasonality_factor,day_of_week,month,year,week_number,is_weekend,anomaly_type
2024-03-01,Google Search,4525.76,2212,132,4,4544.0,0.05967,0.0303,34.29,1.004,1131.44,0.95,Friday,3,2024,9,0,None
2024-03-01,Meta Ads,4251.84,8351,196,5,7802.73,0.02347,0.02551,21.69,1.835,850.37,0.95,Friday,3,2024,9,0,None
2024-03-01,Programmatic Display,3304.63,77107,421,3,4063.54,0.00546,0.00713,7.85,1.23,1101.54,0.95,Friday,3,2024,9,0,None
2024-03-01,YouTube,3159.22,14216,260,4,8258.28,0.01829,0.01538,12.15,2.614,789.81,0.95,Friday,3,2024,9,0,None
2024-03-01,Affiliate,2067.62,82704,2628,142,314651.39,0.03178,0.05403,0.79,152.181,14.56,0.95,Friday,3,2024,9,0,None
2024-03-02,Google Search,3265.3,1596,91,4,4543.58,0.05702,0.04396,35.88,1.391,816.33,0.95,Saturday,3,2024,9,1,None
2024-03-02,Meta Ads,2994.12,5881,220,4,9101.23,0.03741,0.01818,13.61,3.04,748.53,0.95,Saturday,3,2024,9,1,None
2024-03-02,Programmatic Display,2389.55,55756,273,2,2865.95,0.0049,0.00733,8.75,1.199,1194.78,0.95,Saturday,3,2024,9,1,None
2024-03-02,YouTube,1639.59,7378,73,1,2181.08,0.00989,0.0137,22.46,1.33,1639.59,0.95,Saturday,3,2024,9,1,None
2024-03-02,Affiliate,177.57,7102,23,1,2328.88,0.00324,0.04348,7.72,13.116,177.57,0.95,Saturday,3,2024,9,1,Budget Crash
2024-03-03,Google Search,5400.24,2640,186,6,6439.3,0.07045,0.03226,29.03,1.192,900.04,0.95,Sunday,3,2024,9,1,None
2024-03-03,Meta Ads,3175.23,6237,188,3,5597.27,0.03014,0.01596,16.89,1.763,1058.41,0.95,Sunday,3,2024,9,1,None
2024-03-03,Programmatic Display,1399.13,32646,151,1,2311.29,0.00463,0.00662,9.27,1.652,1399.13,0.95,Sunday,3,2024,9,1,None
2024-03-03,YouTube,1080.98,4864,41,0,0.0,0.00843,0.0,26.37,0.0,0.0,0.95,Sunday,3,2024,9,1,None
2024-03-03,Affiliate,1544.25,61770,1912,112,140351.14,0.03095,0.05858,0.81,90.886,13.79,0.95,Sunday,3,2024,9,1,None
2024-03-04,Google Search,5321.62,2601,191,6,6992.92,0.07343,0.03141,27.86,1.314,886.94,0.95,Monday,3,2024,10,0,None
2024-03-04,Meta Ads,3003.49,5899,223,5,4660.16,0.0378,0.02242,13.47,1.552,600.7,0.95,Monday,3,2024,10,0,None
2024-03-04,Programmatic Display,3786.05,88341,362,4,7891.94,0.0041,0.01105,10.46,2.084,946.51,0.95,Monday,3,2024,10,0,None
2024-03-04,YouTube,3154.5,14195,172,3,3738.53,0.01212,0.01744,18.34,1.185,1051.5,0.95,Monday,3,2024,10,0,None
2024-03-04,Affiliate,1431.21,57248,2793,149,316405.66,0.04879,0.05335,0.51,221.075,9.61,0.95,Monday,3,2024,10,0,None
2024-03-05,Google Search,6397.09,3127,172,9,21167.31,0.055,0.05233,37.19,3.309,710.79,0.95,Tuesday,3,2024,10,0,None
2024-03-05,Meta Ads,5095.0,10008,294,9,10082.44,0.02938,0.03061,17.33,1.979,566.11,0.95,Tuesday,3,2024,10,0,None
2024-03-05,Programmatic Display,3346.06,78074,582,3,4545.48,0.00745,0.00515,5.75,1.358,1115.35,0.95,Tuesday,3,2024,10,0,None
2024-03-05,YouTube,3202.86,14412,215,3,6701.55,0.01492,0.01395,14.9,2.092,1067.62,0.95,Tuesday,3,2024,10,0,None
2024-03-05,Affiliate,1238.93,49557,1222,78,95622.19,0.02466,0.06383,1.01,77.181,15.88,0.95,Tuesday,3,2024,10,0,None
2024-03-06,Google Search,4951.92,2420,163,6,13620.86,0.06736,0.03681,30.38,2.751,825.32,0.95,Wednesday,3,2024,10,0,None
2024-03-06,Meta Ads,16519.31,32448,562,17,42254.57,0.01732,0.03025,29.39,2.558,971.72,0.95,Wednesday,3,2024,10,0,Budget Spike
2024-03-06,Programmatic Display,2749.75,64160,467,3,3754.23,0.00728,0.00642,5.89,1.365,916.58,0.95,Wednesday,3,2024,10,0,None
2024-03-06,YouTube,2357.98,10610,132,3,2881.73,0.01244,0.02273,17.86,1.222,785.99,0.95,Wednesday,3,2024,10,0,None
2024-03-06,Affiliate,1406.67,56266,1402,59,59337.88,0.02492,0.04208,1.0,42.183,23.84,0.95,Wednesday,3,2024,10,0,None
2024-03-07,Google Search,7605.27,3718,267,10,18075.2,0.07181,0.03745,28.48,2.377,760.53,0.95,Thursday,3,2024,10,0,None
2024-03-07,Meta Ads,3916.74,7693,164,3,4497.87,0.02132,0.01829,23.88,1.148,1305.58,0.95,Thursday,3,2024,10,0,None
2024-03-07,Programmatic Display,2649.31,61817,450,4,9057.27,0.00728,0.00889,5.89,3.419,662.33,0.95,Thursday,3,2024,10,0,None
2024-03-07,YouTube,3061.89,13778,261,4,5877.0,0.01894,0.01533,11.73,1.919,765.47,0.95,Thursday,3,2024,10,0,None
2024-03-07,Affiliate,1260.21,50408,1388,76,164153.16,0.02754,0.05476,0.91,130.258,16.58,0.95,Thursday,3,2024,10,0,None
2024-03-08,Google Search,6865.39,3356,141,7,8208.29,0.04201,0.04965,48.69,1.196,980.77,0.95,Friday,3,2024,10,0,None
2024-03-08,Meta Ads,4329.38,8504,245,7,6808.71,0.02881,0.02857,17.67,1.573,618.48,0.95,Friday,3,2024,10,0,None
2024-03-08,Programmatic Display,2732.83,63766,447,4,4484.61,0.00701,0.00895,6.11,1.641,683.21,0.95,Friday,3,2024,10,0,None
2024-03-08,YouTube,2890.96,13009,184,2,2811.82,0.01414,0.01087,15.71,0.973,1445.48,0.95,Friday,3,2024,10,0,None
2024-03-08,Affiliate,1615.32,64612,1731,100,242053.33,0.02679,0.05777,0.93,149.848,16.15,0.95,Friday,3,2024,10,0,None
2024-03-09,Google Search,5826.42,2848,117,6,10172.85,0.04108,0.05128,49.8,1.746,971.07,0.95,Saturday,3,2024,10,1,None
2024-03-09,Meta Ads,3300.03,6482,254,7,7429.57,0.03919,0.02756,12.99,2.251,471.43,0.95,Saturday,3,2024,10,1,None
2024-03-09,Programmatic Display,1767.69,41246,281,2,1672.72,0.00681,0.00712,6.29,0.946,883.84,0.95,Saturday,3,2024,10,1,None
2024-03-09,YouTube,2414.39,10864,206,4,6306.88,0.01896,0.01942,11.72,2.612,603.6,0.95,Saturday,3,2024,10,1,None
2024-03-09,Affiliate,1152.1,46084,1258,52,124627.41,0.0273,0.04134,0.92,108.174,22.16,0.95,Saturday,3,2024,10,1,None
2024-03-10,Google Search,3136.29,1533,62,2,2885.73,0.04044,0.03226,50.59,0.92,1568.15,0.95,Sunday,3,2024,10,1,None
2024-03-10,Meta Ads,3122.19,6132,156,4,9242.43,0.02544,0.02564,20.01,2.96,780.55,0.95,Sunday,3,2024,10,1,None
2024-03-10,Programmatic Display,1760.8,41085,145,1,830.23,0.00353,0.0069,12.14,0.472,1760.8,0.95,Sunday,3,2024,10,1,None
2024-03-10,YouTube,984.1,4428,51,1,1823.66,0.01152,0.01961,19.3,1.853,984.1,0.95,Sunday,3,2024,10,1,None
2024-03-10,Affiliate,1113.45,44538,2083,166,184015.67,0.04677,0.07969,0.53,165.266,6.71,0.95,Sunday,3,2024,10,1,None
2024-03-11,Google Search,3703.96,1810,120,5,11207.36,0.0663,0.04167,30.87,3.026,740.79,0.95,Monday,3,2024,11,0,None
2024-03-11,Meta Ads,5531.85,10866,302,7,13276.66,0.02779,0.02318,18.32,2.4,790.26,0.95,Monday,3,2024,11,0,None
2024-03-11,Programmatic Display,2816.75,65724,398,4,7571.06,0.00606,0.01005,7.08,2.688,704.19,0.95,Monday,3,2024,11,0,None
2024-03-11,YouTube,2348.75,10569,84,1,1804.11,0.00795,0.0119,27.96,0.768,2348.75,0.95,Monday,3,2024,11,0,None
2024-03-11,Affiliate,2557.28,102291,3255,156,143505.7,0.03182,0.04793,0.79,56.117,16.39,0.95,Monday,3,2024,11,0,None
2024-03-12,Google Search,6945.73,3395,199,11,17098.96,0.05862,0.05528,34.9,2.462,631.43,0.95,Tuesday,3,2024,11,0,None
2024-03-12,Meta Ads,3400.76,6680,244,4,3376.53,0.03653,0.01639,13.94,0.993,850.19,0.95,Tuesday,3,2024,11,0,None
2024-03-12,Programmatic Display,1858.59,43367,228,1,2400.07,0.00526,0.00439,8.15,1.291,1858.59,0.95,Tuesday,3,2024,11,0,None
2024-03-12,YouTube,3182.98,14323,202,4,4419.6,0.0141,0.0198,15.76,1.389,795.75,0.95,Tuesday,3,2024,11,0,None
2024-03-12,Affiliate,1762.69,70507,3024,141,264164.21,0.04289,0.04663,0.58,149.865,12.5,0.95,Tuesday,3,2024,11,0,None
2024-03-13,Google Search,4425.51,2163,111,4,4078.13,0.05132,0.03604,39.87,0.922,1106.38,0.95,Wednesday,3,2024,11,0,None
2024-03-13,Meta Ads,5823.31,11438,307,5,8758.65,0.02684,0.01629,18.97,1.504,1164.66,0.95,Wednesday,3,2024,11,0,None
2024-03-13,Programmatic Display,2472.97,57702,402,3,3171.84,0.00697,0.00746,6.15,1.283,824.32,0.95,Wednesday,3,2024,11,0,None
2024-03-13,YouTube,2889.81,13004,190,4,5337.34,0.01461,0.02105,15.21,1.847,722.45,0.95,Wednesday,3,2024,11,0,None
2024-03-13,Affiliate,1058.46,42338,1796,87,102126.84,0.04242,0.04844,0.59,96.487,12.17,0.95,Wednesday,3,2024,11,0,None
2024-03-14,Google Search,7207.89,3523,188,7,16982.68,0.05336,0.03723,38.34,2.356,1029.7,0.95,Thursday,3,2024,11,0,None
2024-03-14,Meta Ads,5229.11,10271,201,6,13244.28,0.01957,0.02985,26.02,2.533,871.52,0.95,Thursday,3,2024,11,0,None
2024-03-14,Programmatic Display,2167.94,50585,317,3,2884.15,0.00627,0.00946,6.84,1.33,722.65,0.95,Thursday,3,2024,11,0,None
2024-03-14,YouTube,2095.16,9428,152,3,3485.88,0.01612,0.01974,13.78,1.664,698.39,0.95,Thursday,3,2024,11,0,None
2024-03-14,Affiliate,1012.18,40487,1043,65,88255.43,0.02576,0.06232,0.97,87.194,15.57,0.95,Thursday,3,2024,11,0,None
2024-03-15,Google Search,6627.53,3240,189,5,8094.3,0.05833,0.02646,35.07,1.221,1325.51,0.95,Friday,3,2024,11,0,None
2024-03-15,Meta Ads,2878.05,5653,192,3,5297.86,0.03396,0.01562,14.99,1.841,959.35,0.95,Friday,3,2024,11,0,None
2024-03-15,Programmatic Display,3443.41,80346,563,7,16758.42,0.00701,0.01243,6.12,4.867,491.92,0.95,Friday,3,2024,11,0,None
2024-03-15,YouTube,2348.85,10569,210,2,2807.45,0.01987,0.00952,11.18,1.195,1174.42,0.95,Friday,3,2024,11,0,None
2024-03-15,Affiliate,1372.78,54911,1464,100,94409.11,0.02666,0.06831,0.94,68.772,13.73,0.95,Friday,3,2024,11,0,None
2024-03-16,Google Search,4885.38,2388,155,8,18320.2,0.06491,0.05161,31.52,3.75,610.67,0.95,Saturday,3,2024,11,1,None
2024-03-16,Meta Ads,4288.64,8424,248,8,17395.78,0.02944,0.03226,17.29,4.056,536.08,0.95,Saturday,3,2024,11,1,None
2024-03-16,Programmatic Display,3008.22,70191,349,2,2591.64,0.00497,0.00573,8.62,0.862,1504.11,0.95,Saturday,3,2024,11,1,None
2024-03-16,YouTube,1285.97,5786,46,0,0.0,0.00795,0.0,27.96,0.0,0.0,0.95,Saturday,3,2024,11,1,None
2024-03-16,Affiliate,864.07,34562,1197,79,79491.22,0.03463,0.066,0.72,91.996,10.94,0.95,Saturday,3,2024,11,1,None
2024-03-17,Google Search,3212.65,1570,123,5,9091.42,0.07834,0.04065,26.12,2.83,642.53,0.95,Sunday,3,2024,11,1,None
2024-03-17,Meta Ads,2377.77,4670,124,2,2065.39,0.02655,0.01613,19.18,0.869,1188.88,0.95,Sunday,3,2024,11,1,None
2024-03-17,Programmatic Display,2242.5,52324,260,2,4874.12,0.00497,0.00769,8.62,2.174,1121.25,0.95,Sunday,3,2024,11,1,None
2024-03-17,YouTube,2281.43,10266,145,2,2147.96,0.01412,0.01379,15.73,0.941,1140.71,0.95,Sunday,3,2024,11,1,None
2024-03-17,Affiliate,1076.06,43042,1763,102,173700.48,0.04096,0.05786,0.61,161.423,10.55,0.95,Sunday,3,2024,11,1,None
2024-03-18,Google Search,4410.21,2156,94,3,6834.24,0.0436,0.03191,46.92,1.55,1470.07,0.95,Monday,3,2024,12,0,None
2024-03-18,Meta Ads,2892.43,5681,159,3,3979.37,0.02799,0.01887,18.19,1.376,964.14,0.95,Monday,3,2024,12,0,None
2024-03-18,Programmatic Display,2549.29,59483,377,4,4948.38,0.00634,0.01061,6.76,1.941,637.32,0.95,Monday,3,2024,12,0,None
2024-03-18,YouTube,2554.16,11493,199,2,3786.81,0.01731,0.01005,12.83,1.483,1277.08,0.95,Monday,3,2024,12,0,None
2024-03-18,Affiliate,2133.15,85326,2592,173,418098.78,0.03038,0.06674,0.82,196.0,12.33,0.95,Monday,3,2024,12,0,None
2024-03-19,Google Search,5602.58,2739,181,5,6154.8,0.06608,0.02762,30.95,1.099,1120.52,0.95,Tuesday,3,2024,12,0,None
2024-03-19,Meta Ads,5642.8,11084,398,8,19061.99,0.03591,0.0201,14.18,3.378,705.35,0.95,Tuesday,3,2024,12,0,None
2024-03-19,Programmatic Display,2799.2,65314,390,2,4874.59,0.00597,0.00513,7.18,1.741,1399.6,0.95,Tuesday,3,2024,12,0,None
2024-03-19,YouTube,1720.86,7743,139,2,2881.78,0.01795,0.01439,12.38,1.675,860.43,0.95,Tuesday,3,2024,12,0,None
2024-03-19,Affiliate,2197.07,87882,4014,197,441841.8,0.04567,0.04908,0.55,201.105,11.15,0.95,Tuesday,3,2024,12,0,None
2024-03-20,Google Search,4533.32,2216,154,8,16416.32,0.06949,0.05195,29.44,3.621,566.66,0.95,Wednesday,3,2024,12,0,None
2024-03-20,Meta Ads,5540.73,10883,210,3,3656.95,0.0193,0.01429,26.38,0.66,1846.91,0.95,Wednesday,3,2024,12,0,None
2024-03-20,Programmatic Display,2029.53,47355,150,1,1805.46,0.00317,0.00667,13.53,0.89,2029.53,0.95,Wednesday,3,2024,12,0,None
2024-03-20,YouTube,2130.77,9588,84,2,3695.39,0.00876,0.02381,25.37,1.734,1065.39,0.95,Wednesday,3,2024,12,0,None
2024-03-20,Affiliate,1278.72,51148,2345,107,136320.56,0.04585,0.04563,0.55,106.607,11.95,0.95,Wednesday,3,2024,12,0,None
2024-03-21,Google Search,4312.17,2108,104,5,4663.93,0.04934,0.04808,41.46,1.082,862.43,0.95,Thursday,3,2024,12,0,None
2024-03-21,Meta Ads,4259.66,8367,283,9,19242.65,0.03382,0.0318,15.05,4.517,473.3,0.95,Thursday,3,2024,12,0,None
2024-03-21,Programmatic Display,3744.36,87368,296,2,3798.43,0.00339,0.00676,12.65,1.014,1872.18,0.95,Thursday,3,2024,12,0,None
2024-03-21,YouTube,2149.36,9672,81,1,2028.64,0.00837,0.01235,26.54,0.944,2149.36,0.95,Thursday,3,2024,12,0,None
2024-03-21,Affiliate,2134.96,85398,3660,222,254690.57,0.04286,0.06066,0.58,119.295,9.62,0.95,Thursday,3,2024,12,0,None
2024-03-22,Google Search,5979.11,2923,139,6,8188.17,0.04755,0.04317,43.02,1.369,996.52,0.95,Friday,3,2024,12,0,None
2024-03-22,Meta Ads,2911.46,5718,101,3,3718.38,0.01766,0.0297,28.83,1.277,970.49,0.95,Friday,3,2024,12,0,None
2024-03-22,Programmatic Display,7100.94,165688,595,3,2795.19,0.00359,0.00504,11.93,0.394,2366.98,0.95,Friday,3,2024,12,0,Budget Spike
2024-03-22,YouTube,2607.44,11733,144,3,4564.12,0.01227,0.02083,18.11,1.75,869.15,0.95,Friday,3,2024,12,0,None
2024-03-22,Affiliate,1969.91,78796,1748,76,145035.0,0.02218,0.04348,1.13,73.625,25.92,0.95,Friday,3,2024,12,0,None
2024-03-23,Google Search,4395.94,2149,164,6,10883.38,0.07631,0.03659,26.8,2.476,732.66,0.95,Saturday,3,2024,12,1,None
2024-03-23,Meta Ads,3301.04,6484,140,2,4810.5,0.02159,0.01429,23.58,1.457,1650.52,0.95,Saturday,3,2024,12,1,None
2024-03-23,Programmatic Display,1537.18,35867,134,1,1269.07,0.00374,0.00746,11.47,0.826,1537.18,0.95,Saturday,3,2024,12,1,None
2024-03-23,YouTube,1665.39,7494,119,1,909.44,0.01588,0.0084,13.99,0.546,1665.39,0.95,Saturday,3,2024,12,1,None
2024-03-23,Affiliate,792.71,31708,1409,106,128914.9,0.04444,0.07523,0.56,162.626,7.48,0.95,Saturday,3,2024,12,1,None
2024-03-24,Google Search,4027.91,1969,120,4,3376.68,0.06094,0.03333,33.57,0.838,1006.98,0.95,Sunday,3,2024,12,1,None
2024-03-24,Meta Ads,2411.45,4736,79,1,1374.35,0.01668,0.01266,30.52,0.57,2411.45,0.95,Sunday,3,2024,12,1,None
2024-03-24,Programmatic Display,1545.2,36054,148,1,1636.3,0.0041,0.00676,10.44,1.059,1545.2,0.95,Sunday,3,2024,12,1,None
2024-03-24,YouTube,1982.43,8920,176,3,7326.35,0.01973,0.01705,11.26,3.696,660.81,0.95,Sunday,3,2024,12,1,None
2024-03-24,Affiliate,1273.69,50947,2492,132,284829.31,0.04891,0.05297,0.51,223.625,9.65,0.95,Sunday,3,2024,12,1,None
2024-03-25,Google Search,4561.98,2230,105,4,9533.24,0.04709,0.0381,43.45,2.09,1140.5,0.95,Monday,3,2024,13,0,None
2024-03-25,Meta Ads,3465.73,6807,157,4,4472.81,0.02306,0.02548,22.07,1.291,866.43,0.95,Monday,3,2024,13,0,None
2024-03-25,Programmatic Display,3718.62,86767,353,2,3146.78,0.00407,0.00567,10.53,0.846,1859.31,0.95,Monday,3,2024,13,0,None
2024-03-25,YouTube,2929.23,13181,171,4,7923.33,0.01297,0.02339,17.13,2.705,732.31,0.95,Monday,3,2024,13,0,None
2024-03-25,Affiliate,1980.05,79201,3899,263,610569.14,0.04923,0.06745,0.51,308.361,7.53,0.95,Monday,3,2024,13,0,None
2024-03-26,Google Search,6165.53,3014,214,8,14053.67,0.071,0.03738,28.81,2.279,770.69,0.95,Tuesday,3,2024,13,0,None
2024-03-26,Meta Ads,3741.34,7349,130,4,7298.56,0.01769,0.03077,28.78,1.951,935.33,0.95,Tuesday,3,2024,13,0,None
2024-03-26,Programmatic Display,2055.35,47958,228,1,2476.13,0.00475,0.00439,9.01,1.205,2055.35,0.95,Tuesday,3,2024,13,0,None
2024-03-26,YouTube,1510.34,6796,84,1,1405.62,0.01236,0.0119,17.98,0.931,1510.34,0.95,Tuesday,3,2024,13,0,None
2024-03-26,Affiliate,1997.91,79916,3173,162,137531.9,0.0397,0.05106,0.63,68.838,12.33,0.95,Tuesday,3,2024,13,0,None
2024-03-27,Google Search,5673.69,2773,162,8,10600.28,0.05842,0.04938,35.02,1.868,709.21,0.95,Wednesday,3,2024,13,0,None
2024-03-27,Meta Ads,3780.01,7425,176,5,8567.54,0.0237,0.02841,21.48,2.267,756.0,0.95,Wednesday,3,2024,13,0,None
2024-03-27,Programmatic Display,2736.45,63850,394,4,5164.91,0.00617,0.01015,6.95,1.887,684.11,0.95,Wednesday,3,2024,13,0,None
2024-03-27,YouTube,1727.25,7772,100,1,2086.22,0.01287,0.01,17.27,1.208,1727.25,0.95,Wednesday,3,2024,13,0,None
2024-03-27,Affiliate,2027.96,81118,3099,230,190027.25,0.0382,0.07422,0.65,93.703,8.82,0.95,Wednesday,3,2024,13,0,None
2024-03-28,Google Search,4264.02,2084,124,5,6640.98,0.0595,0.04032,34.39,1.557,852.8,0.95,Thursday,3,2024,13,0,None
2024-03-28,Meta Ads,5193.41,10201,242,7,5962.03,0.02372,0.02893,21.46,1.148,741.92,0.95,Thursday,3,2024,13,0,None
2024-03-28,Programmatic Display,3120.16,72803,246,1,960.18,0.00338,0.00407,12.68,0.308,3120.16,0.95,Thursday,3,2024,13,0,None
2024-03-28,YouTube,2101.39,9456,115,2,3073.49,0.01216,0.01739,18.27,1.463,1050.69,0.95,Thursday,3,2024,13,0,None
2024-03-28,Affiliate,1510.46,60418,2095,151,146149.89,0.03468,0.07208,0.72,96.758,10.0,0.95,Thursday,3,2024,13,0,None
2024-03-29,Google Search,4441.8,2171,153,7,12323.71,0.07047,0.04575,29.03,2.774,634.54,0.95,Friday,3,2024,13,0,None
2024-03-29,Meta Ads,4242.26,8333,294,8,12629.0,0.03528,0.02721,14.43,2.977,530.28,0.95,Friday,3,2024,13,0,None
2024-03-29,Programmatic Display,3614.16,84330,263,1,2429.86,0.00312,0.0038,13.74,0.672,3614.16,0.95,Friday,3,2024,13,0,None
2024-03-29,YouTube,1923.78,8656,77,0,0.0,0.0089,0.0,24.98,0.0,0.0,0.95,Friday,3,2024,13,0,None
2024-03-29,Affiliate,1368.63,54745,2247,178,275999.94,0.04104,0.07922,0.61,201.662,7.69,0.95,Friday,3,2024,13,0,None
2024-03-30,Google Search,5110.72,2498,100,3,2898.1,0.04003,0.03,51.11,0.567,1703.57,0.95,Saturday,3,2024,13,1,None
2024-03-30,Meta Ads,2632.65,5171,104,3,7135.89,0.02011,0.02885,25.31,2.711,877.55,0.95,Saturday,3,2024,13,1,None
2024-03-30,Programmatic Display,2914.47,68004,263,3,6931.0,0.00387,0.01141,11.08,2.378,971.49,0.95,Saturday,3,2024,13,1,None
2024-03-30,YouTube,2394.64,10775,184,2,1736.83,0.01708,0.01087,13.01,0.725,1197.32,0.95,Saturday,3,2024,13,1,None
2024-03-30,Affiliate,1680.59,67223,3191,165,398418.72,0.04747,0.05171,0.53,237.07,10.19,0.95,Saturday,3,2024,13,1,None
2024-03-31,Google Search,3051.28,1491,85,4,6419.26,0.05701,0.04706,35.9,2.104,762.82,0.95,Sunday,3,2024,13,1,None
2024-03-31,Meta Ads,3492.6,6860,113,3,3952.66,0.01647,0.02655,30.91,1.132,1164.2,0.95,Sunday,3,2024,13,1,None
2024-03-31,Programmatic Display,2062.97,48135,185,1,1127.99,0.00384,0.00541,11.15,0.547,2062.97,0.95,Sunday,3,2024,13,1,None
2024-03-31,YouTube,1265.63,5695,84,1,1882.13,0.01475,0.0119,15.07,1.487,1265.63,0.95,Sunday,3,2024,13,1,None
2024-03-31,Affiliate,1260.14,50405,1687,113,103790.86,0.03347,0.06698,0.75,82.364,11.15,0.95,Sunday,3,2024,13,1,None
2024-04-01,Google Search,7028.71,3436,139,5,4553.67,0.04045,0.03597,50.57,0.648,1405.74,0.98,Monday,4,2024,14,0,None
2024-04-01,Meta Ads,5438.89,10683,377,5,8260.48,0.03529,0.01326,14.43,1.519,1087.78,0.98,Monday,4,2024,14,0,None
2024-04-01,Programmatic Display,3412.68,79629,311,3,5733.18,0.00391,0.00965,10.97,1.68,1137.56,0.98,Monday,4,2024,14,0,None
2024-04-01,YouTube,1669.83,7514,78,1,1185.14,0.01038,0.01282,21.41,0.71,1669.83,0.98,Monday,4,2024,14,0,None
2024-04-01,Affiliate,1499.58,59983,2493,112,98899.45,0.04156,0.04493,0.6,65.951,13.39,0.98,Monday,4,2024,14,0,None
2024-04-02,Google Search,8078.9,3949,181,5,9340.86,0.04583,0.02762,44.63,1.156,1615.78,0.98,Tuesday,4,2024,14,0,None
2024-04-02,Meta Ads,4240.12,8328,156,2,2049.76,0.01873,0.01282,27.18,0.483,2120.06,0.98,Tuesday,4,2024,14,0,None
2024-04-02,Programmatic Display,2049.38,47818,216,3,5350.21,0.00452,0.01389,9.49,2.611,683.13,0.98,Tuesday,4,2024,14,0,None
2024-04-02,YouTube,3282.6,14771,150,1,2406.63,0.01016,0.00667,21.88,0.733,3282.6,0.98,Tuesday,4,2024,14,0,None
2024-04-02,Affiliate,2166.22,86648,2123,120,134012.03,0.0245,0.05652,1.02,61.865,18.05,0.98,Tuesday,4,2024,14,0,None
2024-04-03,Google Search,5312.78,2597,140,4,6111.27,0.05391,0.02857,37.95,1.15,1328.19,0.98,Wednesday,4,2024,14,0,None
2024-04-03,Meta Ads,5517.93,10838,400,12,29021.99,0.03691,0.03,13.79,5.26,459.83,0.98,Wednesday,4,2024,14,0,None
2024-04-03,Programmatic Display,3667.69,85579,454,6,12649.92,0.00531,0.01322,8.08,3.449,611.28,0.98,Wednesday,4,2024,14,0,None
2024-04-03,YouTube,3423.76,15406,284,5,10464.27,0.01843,0.01761,12.06,3.056,684.75,0.98,Wednesday,4,2024,14,0,None
2024-04-03,Affiliate,1789.27,71570,1507,116,208382.93,0.02106,0.07697,1.19,116.463,15.42,0.98,Wednesday,4,2024,14,0,None
2024-04-04,Google Search,5321.18,2601,190,10,21846.64,0.07305,0.05263,28.01,4.106,532.12,0.98,Thursday,4,2024,14,0,None
2024-04-04,Meta Ads,16846.65,33091,568,15,24853.91,0.01716,0.02641,29.66,1.475,1123.11,0.98,Thursday,4,2024,14,0,Budget Spike
2024-04-04,Programmatic Display,2846.52,66418,209,2,1776.98,0.00315,0.00957,13.62,0.624,1423.26,0.98,Thursday,4,2024,14,0,None
2024-04-04,YouTube,1491.48,6711,96,1,868.85,0.0143,0.01042,15.54,0.583,1491.48,0.98,Thursday,4,2024,14,0,None
2024-04-04,Affiliate,1870.2,74808,2478,154,332595.35,0.03312,0.06215,0.75,177.839,12.14,0.98,Thursday,4,2024,14,0,None
2024-04-05,Google Search,6485.99,3170,219,10,24477.12,0.06909,0.04566,29.62,3.774,648.6,0.98,Friday,4,2024,14,0,None
2024-04-05,Meta Ads,3285.45,6453,183,5,4845.42,0.02836,0.02732,17.95,1.475,657.09,0.98,Friday,4,2024,14,0,None
2024-04-05,Programmatic Display,2808.42,65529,375,2,4985.91,0.00572,0.00533,7.49,1.775,1404.21,0.98,Friday,4,2024,14,0,None
2024-04-05,YouTube,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,Friday,4,2024,14,0,Zero Traffic
2024-04-05,Affiliate,1465.73,58629,1771,93,141503.0,0.03021,0.05251,0.83,96.541,15.76,0.98,Friday,4,2024,14,0,None
2024-04-06,Google Search,3803.65,1859,100,4,9279.57,0.05379,0.04,38.04,2.44,950.91,0.98,Saturday,4,2024,14,1,None
2024-04-06,Meta Ads,3532.44,6938,133,3,7353.61,0.01917,0.02256,26.56,2.082,1177.48,0.98,Saturday,4,2024,14,1,None
2024-04-06,Programmatic Display,2104.02,49093,195,1,2058.52,0.00397,0.00513,10.79,0.978,2104.02,0.98,Saturday,4,2024,14,1,None
2024-04-06,YouTube,2394.13,10773,113,2,4977.43,0.01049,0.0177,21.19,2.079,1197.07,0.98,Saturday,4,2024,14,1,None
2024-04-06,Affiliate,851.68,34067,1080,65,153087.17,0.0317,0.06019,0.79,179.747,13.1,0.98,Saturday,4,2024,14,1,None
2024-04-07,Google Search,5189.06,2536,158,4,6000.91,0.0623,0.02532,32.84,1.156,1297.26,0.98,Sunday,4,2024,14,1,None
2024-04-07,Meta Ads,2132.7,4189,67,2,2313.11,0.01599,0.02985,31.83,1.085,1066.35,0.98,Sunday,4,2024,14,1,None
2024-04-07,Programmatic Display,1857.07,43331,145,1,1464.19,0.00335,0.0069,12.81,0.788,1857.07,0.98,Sunday,4,2024,14,1,None
2024-04-07,YouTube,2139.46,9627,116,1,2072.55,0.01205,0.00862,18.44,0.969,2139.46,0.98,Sunday,4,2024,14,1,None
2024-04-07,Affiliate,1617.16,64686,2202,166,234840.77,0.03404,0.07539,0.73,145.218,9.74,0.98,Sunday,4,2024,14,1,None
2024-04-08,Google Search,7331.95,3584,277,14,13661.76,0.07729,0.05054,26.47,1.863,523.71,0.98,Monday,4,2024,15,0,None
